date_vente,heure,ticket_id,produit,categorie,quantite,prix_unitaire_ttc,moyen_paiement
2024-01-04,21:22,T1144,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-04,21:22,T1144,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-04,21:22,T1144,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-04,10:26,T1145,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-04,10:26,T1145,Camel Filters,Tabac,2.0,11.9,CB
2024-01-04,10:26,T1145,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-04,08:10,T1146,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-04,18:31,T1147,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-04,18:31,T1147,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-04,09:43,T1148,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-04,09:43,T1148,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-04,06:19,T1149,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-04,06:19,T1149,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-04,14:08,T1150,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-04,14:08,T1150,Camel Filters,Tabac,2.0,11.9,CB
2024-01-04,06:58,T1151,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-04,19:26,T1152,Lucky Strike,Tabac,3.0,12.2,CB
2024-01-04,19:26,T1152,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-04,15:44,T1153,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-04,15:44,T1153,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-04,15:44,T1153,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-04,15:44,T1153,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-04,12:21,T1154,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-04,12:21,T1154,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-04,12:52,T1155,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-04,12:52,T1155,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-04,12:52,T1155,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-04,18:11,T1156,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-04,18:11,T1156,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-04,18:11,T1156,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-04,18:39,T1157,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-04,18:39,T1157,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-04,18:39,T1157,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-04,08:32,T1158,Euromillions,FDJ,1.0,2.5,CB
2024-01-04,08:32,T1158,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-04,18:54,T1159,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-04,18:54,T1159,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-04,21:28,T1160,Croissant,Snacking,1.0,1.2,Espèces
2024-01-04,21:28,T1160,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-04,21:28,T1160,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-04,21:21,T1161,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-04,11:28,T1162,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-04,13:18,T1163,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-04,18:21,T1164,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-04,11:54,T1165,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-04,11:54,T1165,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-04,12:41,T1166,Lucky Strike,Tabac,2.0,12.2,Espèces
2024-01-04,12:41,T1166,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-04,12:41,T1166,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-04,12:41,T1166,Camel Filters,Tabac,2.0,11.9,Espèces
2024-01-04,18:53,T1167,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-04,18:53,T1167,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-04,18:53,T1167,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-04,22:21,T1168,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-04,22:21,T1168,Croissant,Snacking,1.0,1.2,Espèces
2024-01-04,20:06,T1169,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-04,19:08,T1170,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-04,19:08,T1170,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-04,21:46,T1171,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-04,21:46,T1171,Camel Filters,Tabac,1.0,11.9,CB
2024-01-04,11:47,T1172,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-01-04,11:47,T1172,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-01-04,20:23,T1173,Euromillions,FDJ,2.0,2.5,Espèces
2024-01-04,20:23,T1173,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-01-04,14:10,T1174,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-04,14:10,T1174,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-04,21:45,T1175,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-04,21:45,T1175,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-04,16:53,T1176,Pain au chocolat,Snacking,2.0,1.3,CB
2024-01-04,16:53,T1176,Euromillions,FDJ,2.0,2.5,CB
2024-01-04,13:23,T1177,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-04,13:23,T1177,Camel Filters,Tabac,1.0,11.9,CB
2024-01-04,19:21,T1178,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-04,15:53,T1179,Briquet Bic,Accessoires,2.0,"1,5",CB
2024-01-04,15:53,T1179,Euromillions,FDJ,1.0,2.5,CB
2024-01-04,15:53,T1179,Panini fromage,Snacking,1.0,5.5,CB
2024-01-04,15:53,T1179,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-04,18:27,T1180,Panini fromage,Snacking,1.0,5.5,CB
2024-01-04,18:27,T1180,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-04,18:27,T1180,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-01-04,18:27,T1180,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-04,21:38,T1181,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-04,11:00,T1182,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-04,11:00,T1182,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-04,11:00,T1182,Thé menthe,Boissons chaudes,3.0,2.0,CB
2024-01-04,16:32,T1183,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-04,15:40,T1184,Camel Filters,Tabac,1.0,11.9,CB
2024-01-04,15:40,T1184,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-04,11:42,T1185,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-04,12:41,T1186,Euromillions,FDJ,1.0,2.5,CB
2024-01-04,12:41,T1186,Briquet Bic,Accessoires,2.0,1.5,CB
2024-01-04,20:29,T1187,Croissant,Snacking,1.0,1.2,CB
2024-01-04,07:59,T1188,Lucky Strike,Tabac,3.0,12.2,CB
2024-01-04,11:48,T1189,Panini fromage,Snacking,2.0,5.5,CB
2024-01-04,11:48,T1189,Camel Filters,Tabac,1.0,11.9,CB
2024-01-04,11:51,T1190,Lucky Strike,Tabac,3.0,12.2,CB
2024-01-04,11:51,T1190,Euromillions,FDJ,1.0,2.5,CB
2024-01-04,11:51,T1190,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-04,13:51,T1191,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-04,13:51,T1191,Grattage Astro,FDJ,3.0,5.0,CB
2024-01-04,13:51,T1191,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-05,12:18,T1192,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-05,14:46,T1193,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-05,14:46,T1193,Grattage Astro,FDJ,3.0,5.0,Espèces
2024-01-05,08:40,T1194,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-01-05,08:40,T1194,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,08:40,T1194,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-05,08:40,T1194,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,18:23,T1195,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-05,22:23,T1196,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,22:23,T1196,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,22:23,T1196,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-05,07:11,T1197,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-05,07:11,T1197,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-05,07:11,T1197,Eau 50cl,Boissons froides,3.0,1.0,CB
2024-01-05,07:11,T1197,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,16:07,T1198,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,16:07,T1198,Euromillions,FDJ,1.0,2.5,CB
2024-01-05,16:07,T1198,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,16:07,T1198,Camel Filters,Tabac,2.0,11.9,CB
2024-01-05,12:04,T1199,Panini fromage,Snacking,2.0,5.5,CB
2024-01-05,12:04,T1199,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,18:50,T1200,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-05,18:50,T1200,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-01-05,18:50,T1200,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-05,18:50,T1200,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-05,20:35,T1201,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,20:35,T1201,Feuilles OCB,Accessoires,3.0,1.2,CB
2024-01-05,16:49,T1202,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,16:49,T1202,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,16:49,T1202,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,21:49,T1203,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,21:49,T1203,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-01-05,09:09,T1204,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,12:33,T1205,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-05,12:33,T1205,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-05,12:33,T1205,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-05,16:32,T1206,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,16:32,T1206,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,20:36,T1207,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-05,20:36,T1207,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,18:49,T1208,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-01-05,18:49,T1208,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-05,12:15,T1209,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-05,12:15,T1209,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-05,14:29,T1210,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,19:55,T1211,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-05,19:55,T1211,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,19:55,T1211,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,11:15,T1212,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-05,11:15,T1212,Panini fromage,Snacking,2.0,5.5,CB
2024-01-05,22:57,T1213,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-05,22:57,T1213,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,15:56,T1214,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-05,15:56,T1214,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-05,15:56,T1214,Croissant,Snacking,1.0,1.2,CB
2024-01-05,15:56,T1214,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-05,17:53,T1215,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-05,17:53,T1215,Panini fromage,Snacking,2.0,5.5,Espèces
2024-01-05,21:46,T1216,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-05,21:46,T1216,Camel Filters,Tabac,1.0,11.9,CB
2024-01-05,13:18,T1217,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-01-05,13:18,T1217,Euromillions,FDJ,1.0,2.5,CB
2024-01-05,19:07,T1218,Coca-Cola 33cl,Boissons froides,3.0,2.5,CB
2024-01-05,19:07,T1218,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-05,19:07,T1218,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,19:07,T1218,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-05,13:02,T1219,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-01-05,13:02,T1219,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-05,21:08,T1220,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-05,19:19,T1221,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,19:19,T1221,Briquet Bic,Accessoires,2.0,1.5,CB
2024-01-05,19:19,T1221,Camel Filters,Tabac,1.0,11.9,CB
2024-01-05,19:19,T1221,Panini fromage,Snacking,1.0,5.5,CB
2024-01-05,17:50,T1222,Café expresso,Boissons chaudes,2.0,1.3,Espèces
2024-01-05,17:50,T1222,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-01-05,17:50,T1222,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-05,17:50,T1222,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-05,10:40,T1223,Lucky Strike,Tabac,2.0,12.2,Espèces
2024-01-05,10:40,T1223,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-05,19:12,T1224,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-05,19:12,T1224,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-05,20:58,T1225,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-05,20:58,T1225,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,15:24,T1226,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,15:24,T1226,Euromillions,FDJ,1.0,2.5,CB
2024-01-05,15:24,T1226,Briquet Bic,Accessoires,2.0,1.5,CB
2024-01-05,15:24,T1226,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-05,19:39,T1227,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-05,19:39,T1227,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-05,11:18,T1228,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-05,11:18,T1228,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-01-05,11:18,T1228,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-01-05,11:18,T1228,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-01-05,17:57,T1229,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-05,17:57,T1229,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-05,12:28,T1230,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-01-05,12:28,T1230,Croissant,Snacking,1.0,1.2,Espèces
2024-01-05,12:28,T1230,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-05,09:47,T1231,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-05,09:47,T1231,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-05,08:26,T1232,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-05,08:26,T1232,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-05,22:10,T1233,Briquet Bic,Accessoires,2.0,1.5,CB
2024-01-05,22:10,T1233,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-05,22:10,T1233,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-05,22:10,T1233,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-05,18:14,T1234,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-05,18:14,T1234,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-05,18:14,T1234,Croissant,Snacking,2.0,1.2,CB
2024-01-05,13:31,T1235,Panini fromage,Snacking,1.0,5.5,CB
2024-01-05,13:31,T1235,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-05,13:31,T1235,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-01-05,13:31,T1235,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,17:31,T1236,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-01-05,17:31,T1236,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-05,17:31,T1236,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-05,17:31,T1236,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-05,06:21,T1237,Croissant,Snacking,2.0,1.2,Espèces
2024-01-05,06:21,T1237,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-01-05,06:21,T1237,Panini fromage,Snacking,2.0,5.5,Espèces
2024-01-05,08:42,T1238,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,08:42,T1238,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-05,11:48,T1239,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-05,11:48,T1239,Panini fromage,Snacking,1.0,5.5,CB
2024-01-05,12:15,T1240,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-05,12:15,T1240,Euromillions,FDJ,1.0,2.5,CB
2024-01-05,21:45,T1241,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-05,21:45,T1241,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-05,15:29,T1242,Camel Filters,Tabac,2.0,11.9,Espèces
2024-01-05,15:29,T1242,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-01-05,15:29,T1242,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-01-05,15:29,T1242,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-01-05,19:38,T1243,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-05,19:38,T1243,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-05,19:38,T1243,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-05,17:32,T1244,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,14:43,T1245,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-05,14:43,T1245,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-01-05,14:43,T1245,Euromillions,FDJ,1.0,2.5,CB
2024-01-05,15:03,T1246,Panini fromage,Snacking,1.0,5.5,CB
2024-01-05,15:03,T1246,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-01-05,17:02,T1247,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-01-05,17:02,T1247,Café allongé,Boissons chaudes,3.0,1.5,CB
2024-01-05,17:02,T1247,Euromillions,FDJ,1.0,2.5,CB
2024-01-05,10:08,T1248,Grattage Astro,FDJ,3.0,5.0,Espèces
2024-01-05,10:08,T1248,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-05,21:24,T1249,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-05,21:24,T1249,Camel Filters,Tabac,1.0,11.9,CB
2024-01-05,21:24,T1249,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-05,10:00,T1250,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-05,10:00,T1250,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-05,10:00,T1250,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-06,09:12,T1251,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-01-06,09:12,T1251,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-06,21:01,T1252,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,21:01,T1252,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-06,21:01,T1252,Panini fromage,Snacking,1.0,5.5,CB
2024-01-06,19:25,T1253,Croissant,Snacking,2.0,1.2,CB
2024-01-06,09:18,T1254,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-06,09:18,T1254,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-06,09:18,T1254,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-06,12:03,T1255,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-06,16:22,T1256,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-06,16:22,T1256,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-06,10:34,T1257,Pain au chocolat,Snacking,2.0,1.3,CB
2024-01-06,10:34,T1257,Panini fromage,Snacking,1.0,5.5,CB
2024-01-06,08:26,T1258,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-06,08:26,T1258,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-06,08:28,T1259,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-06,08:28,T1259,Croissant,Snacking,1.0,1.2,Espèces
2024-01-06,07:04,T1260,Croissant,Snacking,1.0,1.2,CB
2024-01-06,07:04,T1260,Briquet Bic,Accessoires,2.0,1.5,CB
2024-01-06,21:13,T1261,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-01-06,21:13,T1261,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-06,13:15,T1262,Panini fromage,Snacking,1.0,5.5,CB
2024-01-06,13:15,T1262,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-06,13:15,T1262,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-06,16:06,T1263,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-01-06,16:06,T1263,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-06,17:14,T1264,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-06,17:14,T1264,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-06,11:12,T1265,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-06,11:12,T1265,Pain au chocolat,Snacking,2.0,1.3,CB
2024-01-06,11:12,T1265,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-06,15:46,T1266,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-06,15:46,T1266,Euromillions,FDJ,1.0,2.5,CB
2024-01-06,15:46,T1266,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,10:56,T1267,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-06,10:56,T1267,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-06,07:00,T1268,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-06,07:00,T1268,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,07:00,T1268,Camel Filters,Tabac,1.0,11.9,CB
2024-01-06,18:59,T1269,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-06,16:26,T1270,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-06,11:32,T1271,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-06,11:32,T1271,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-01-06,10:33,T1272,Camel Filters,Tabac,1.0,11.9,CB
2024-01-06,13:25,T1273,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-06,13:25,T1273,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-01-06,22:41,T1274,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-06,15:40,T1275,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-06,15:40,T1275,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,17:54,T1276,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-06,17:54,T1276,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-01-06,17:54,T1276,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-01-06,07:04,T1277,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-06,07:04,T1277,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-01-06,10:09,T1278,Lucky Strike,Tabac,2.0,12.2,Espèces
2024-01-06,17:36,T1279,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-06,17:36,T1279,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-06,19:05,T1280,Camel Filters,Tabac,1.0,11.9,CB
2024-01-06,19:05,T1280,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-06,19:05,T1280,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-06,22:25,T1281,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-06,22:25,T1281,Café expresso,Boissons chaudes,3.0,1.3,Espèces
2024-01-06,22:25,T1281,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-06,22:27,T1282,Lucky Strike,Tabac,2.0,12.2,CB
2024-01-06,22:27,T1282,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,08:17,T1283,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-06,09:00,T1284,Euromillions,FDJ,2.0,2.5,Espèces
2024-01-06,09:00,T1284,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-06,14:35,T1285,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-06,17:38,T1286,Marlboro Red,Tabac,2.0,12.5,CB
2024-01-06,14:49,T1287,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-06,13:08,T1288,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-06,14:26,T1289,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,19:31,T1290,Croissant,Snacking,1.0,1.2,CB
2024-01-06,19:31,T1290,Euromillions,FDJ,2.0,2.5,CB
2024-01-06,19:31,T1290,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-06,19:31,T1290,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-06,12:21,T1291,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-06,12:21,T1291,Panini fromage,Snacking,1.0,5.5,CB
2024-01-06,12:21,T1291,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-06,13:20,T1292,Briquet Bic,Accessoires,3.0,1.5,CB
2024-01-06,12:17,T1293,Lucky Strike,Tabac,2.0,12.2,Espèces
2024-01-06,12:17,T1293,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-06,12:17,T1293,Café allongé,Boissons chaudes,3.0,1.5,Espèces
2024-01-06,19:01,T1294,Euromillions,FDJ,2.0,2.5,Espèces
2024-01-06,20:53,T1295,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-06,12:16,T1296,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-01-06,22:30,T1297,Feuilles OCB,Accessoires,2.0,1.2,CB
